"0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xD6DF932A45C0f255f85145f286eA0b292B21C90B",Thu Jul 20 2023 11:03:50 GMT+0100 (British Summer Time),0,2,0,0,0.046980359068411796,0,simple open
"0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xe0bCEEF36F3a6eFDd5EEBFACD591423f8549B9D5",Thu Jul 20 2023 11:06:09 GMT+0100 (British Summer Time),0,2,0,0,0.037647181438825,0,simple open
"WMATIC,MAKERX",Thu Jul 20 2023 11:26:08 GMT+0100 (British Summer Time),0,4,0,0,0.05272115731427271,0,simple open
"WMATIC,AAVE",Thu Jul 20 2023 21:28:01 GMT+0100 (British Summer Time),0,4,0,0,0.03717689626531142,0,simple open
"WMATIC,MAKERX",Thu Jul 20 2023 21:38:34 GMT+0100 (British Summer Time),0,4,0,0,0.03733597772462145,0,simple open
"WMATIC,AAVE",Fri Jul 21 2023 21:06:18 GMT+0100 (British Summer Time),0,4,0,0,0.08675422033918759,0,simple open
